index,pack,rarity,card_name,img_src
080/066,sv04k,SR,アマージョex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10080.jpg
081/066,sv04k,SR,グソクムシャex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10081.jpg
082/066,sv04k,SR,デスカーンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10082.jpg
083/066,sv04k,SR,スナノケガワex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10083.jpg
084/066,sv04k,SR,トドロクツキex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10084.jpg
085/066,sv04k,SR,オーリム博士の気迫,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10085.jpg
086/066,sv04k,SR,センリ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10086.jpg
087/066,sv04k,SR,メロコ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04k/10087.jpg
079/066,sv04m,SR,テツノカイナex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10079.jpg
080/066,sv04m,SR,テツノブジンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10080.jpg
081/066,sv04m,SR,ストリンダーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10081.jpg
082/066,sv04m,SR,ギルガルドex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10082.jpg
083/066,sv04m,SR,チルタリスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10083.jpg
084/066,sv04m,SR,イッカネズミex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10084.jpg
085/066,sv04m,SR,ヒョウタ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10085.jpg
086/066,sv04m,SR,フトゥー博士のシナリオ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10086.jpg
087/066,sv04m,SR,リップ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv04m/10087.jpg
075/062,sv03a,SR,ユキメノコex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10075.jpg
076/062,sv03a,SR,ガブリアスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10076.jpg
077/062,sv03a,SR,カプ・コケコex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10077.jpg
078/062,sv03a,SR,フーパex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10078.jpg
079/062,sv03a,SR,サーフゴーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10079.jpg
080/062,sv03a,SR,オトシドリex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10080.jpg
081/062,sv03a,SR,アオキ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10081.jpg
082/062,sv03a,SR,シキミ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10082.jpg
083/062,sv03a,SR,チリ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10083.jpg
084/062,sv03a,SR,パラソルおねえさん,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03a/10084.jpg
121/108,sv03,SR,コオリッポex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10121.jpg
122/108,sv03,SR,バンギラスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10122.jpg
123/108,sv03,SR,ビークインex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10123.jpg
124/108,sv03,SR,キラフロルex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10124.jpg
125/108,sv03,SR,リザードンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10125.jpg
126/108,sv03,SR,アブソルex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10126.jpg
127/108,sv03,SR,ブロロロームex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10127.jpg
128/108,sv03,SR,ピジョットex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10128.jpg
129/108,sv03,SR,オモダカ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10129.jpg
130/108,sv03,SR,オルティガ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10130.jpg
131/108,sv03,SR,ポピー,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10131.jpg
132/108,sv03,SR,ライム,https://img.yuyu-tei.jp/card_image/poc/100_140/sv03/10132.jpg
184/165,sv02a,SR,フシギバナex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10490.jpg
185/165,sv02a,SR,リザードンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10491.jpg
186/165,sv02a,SR,カメックスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10492.jpg
187/165,sv02a,SR,アーボックex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10493.jpg
188/165,sv02a,SR,キュウコンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10494.jpg
189/165,sv02a,SR,プクリンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10495.jpg
190/165,sv02a,SR,フーディンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10496.jpg
191/165,sv02a,SR,ゴローニャex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10497.jpg
192/165,sv02a,SR,ガルーラex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10498.jpg
193/165,sv02a,SR,ルージュラex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10499.jpg
194/165,sv02a,SR,サンダーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10500.jpg
195/165,sv02a,SR,ミュウex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10501.jpg
196/165,sv02a,SR,エリカの招待,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10502.jpg
197/165,sv02a,SR,サカキのカリスマ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10503.jpg
198/165,sv02a,SR,ナナミの手助け,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10504.jpg
199/165,sv02a,SR,マサキの転送,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02a/10505.jpg
084/071,sv02p,SR,チオンジェンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10084.jpg
085/071,sv02p,SR,パオジアンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10085.jpg
086/071,sv02p,SR,ヤドキングex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10086.jpg
087/071,sv02p,SR,コノヨザルex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10087.jpg
088/071,sv02p,SR,ダイオウドウex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10088.jpg
089/071,sv02p,SR,イキリンコex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10089.jpg
090/071,sv02p,SR,グルーシャ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10090.jpg
091/071,sv02p,SR,ピーニャ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02p/10091.jpg
084/071,sv02d,SR,フォレトスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10084.jpg
085/071,sv02d,SR,イーユイex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10085.jpg
086/071,sv02d,SR,ハラバリーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10086.jpg
087/071,sv02d,SR,デカヌチャンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10087.jpg
088/071,sv02d,SR,ディンルーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10088.jpg
089/071,sv02d,SR,オンバーンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10089.jpg
090/071,sv02d,SR,サワロ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10090.jpg
091/071,sv02d,SR,ナンジャモ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv02d/10091.jpg
086/073,sv01a,SR,マスカーニャex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10086.jpg
087/073,sv01a,SR,ラウドボーンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10087.jpg
088/073,sv01a,SR,ウェーニバルex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10088.jpg
089/073,sv01a,SR,デデンネex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10089.jpg
090/073,sv01a,SR,ルガルガンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10090.jpg
091/073,sv01a,SR,パルデアドオーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10091.jpg
092/073,sv01a,SR,キハダ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10092.jpg
093/073,sv01a,SR,クラベル,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10093.jpg
094/073,sv01a,SR,ハヤト,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10094.jpg
095/073,sv01a,SR,ボスの指令[ゲーチス],https://img.yuyu-tei.jp/card_image/poc/100_140/sv01a/10095.jpg
091/078,sv01s,SR,ギャラドスex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10091.jpg
092/078,sv01s,SR,サーナイトex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10092.jpg
093/078,sv01s,SR,イダイナキバex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10093.jpg
094/078,sv01s,SR,コライドンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10094.jpg
095/078,sv01s,SR,ドクロッグex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10095.jpg
096/078,sv01s,SR,パフュートンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10096.jpg
097/078,sv01s,SR,ジニア,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10097.jpg
098/078,sv01s,SR,スター団のしたっぱ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10098.jpg
099/078,sv01s,SR,博士の研究[オーリム博士],https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10099.jpg
100/078,sv01s,SR,ボタン,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01s/10100.jpg
091/078,sv01v,SR,ワナイダーex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10091.jpg
092/078,sv01v,SR,ウインディex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10092.jpg
093/078,sv01v,SR,ジバコイルex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10093.jpg
094/078,sv01v,SR,ミライドンex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10094.jpg
095/078,sv01v,SR,ジュペッタex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10095.jpg
096/078,sv01v,SR,テツノワダチex,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10096.jpg
097/078,sv01v,SR,カエデ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10097.jpg
098/078,sv01v,SR,博士の研究[フトゥー博士],https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10098.jpg
099/078,sv01v,SR,ペパー,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10099.jpg
100/078,sv01v,SR,ミモザ,https://img.yuyu-tei.jp/card_image/poc/100_140/sv01v/10100.jpg
245/172,s12a,SR,ウォロ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10334.jpg
246/172,s12a,SR,カミツレのきらめき,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10335.jpg
247/172,s12a,SR,シンオウの仲間たち,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10336.jpg
248/172,s12a,SR,博士の研究[ナナカマド博士],https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10337.jpg
249/172,s12a,SR,ヒスイの仲間たち,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10338.jpg
250/172,s12a,SR,ボスの指令[アカギ],https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10339.jpg
251/172,s12a,SR,基本草エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10340.jpg
252/172,s12a,SR,基本炎エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10341.jpg
253/172,s12a,SR,基本水エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10342.jpg
254/172,s12a,SR,基本雷エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10343.jpg
255/172,s12a,SR,基本超エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10344.jpg
256/172,s12a,SR,基本闘エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10345.jpg
257/172,s12a,SR,基本悪エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10346.jpg
258/172,s12a,SR,基本鋼エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/s12a/10347.jpg
099/098,s12,SR,ブリガロンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10099.jpg
100/098,s12,SR,オムスターV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10100.jpg
101/098,s12,SR,レジエレキV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10101.jpg
102/098,s12,SR,アンノーンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10102.jpg
103/098,s12,SR,アンノーンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10103.jpg
104/098,s12,SR,ヒスイウインディV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10104.jpg
105/098,s12,SR,スカタンクV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10105.jpg
106/098,s12,SR,スカタンクV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10106.jpg
107/098,s12,SR,レジドラゴV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10107.jpg
108/098,s12,SR,レジドラゴV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10108.jpg
109/098,s12,SR,ルギアV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10109.jpg
110/098,s12,SR,ルギアV,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10110.jpg
111/098,s12,SR,さぎょういん,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10111.jpg
112/098,s12,SR,ジンダイ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10112.jpg
113/098,s12,SR,スズナ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10113.jpg
114/098,s12,SR,ワタル,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10114.jpg
075/068,s11a,SR,ジャローダV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10121.jpg
076/068,s11a,SR,レシラムV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10122.jpg
077/068,s11a,SR,アローラロコンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10123.jpg
078/068,s11a,SR,クチートV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10124.jpg
079/068,s11a,SR,マギアナV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10125.jpg
080/068,s11a,SR,ホウオウV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10126.jpg
081/068,s11a,SR,セレナ,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10127.jpg
082/068,s11a,SR,ふりそで,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10128.jpg
083/068,s11a,SR,ミクリ,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10129.jpg
101/100,s11,SR,マフォクシーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10101.jpg
102/100,s11,SR,キュレムV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10102.jpg
103/100,s11,SR,ロトムV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10103.jpg
104/100,s11,SR,ロトムV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10104.jpg
105/100,s11,SR,プテラV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10105.jpg
106/100,s11,SR,プテラV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10106.jpg
107/100,s11,SR,ドラピオンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10107.jpg
108/100,s11,SR,ガラルニャイキングV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10108.jpg
109/100,s11,SR,ガラルニャイキングV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10109.jpg
110/100,s11,SR,ギラティナV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10110.jpg
111/100,s11,SR,ギラティナV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10111.jpg
112/100,s11,SR,ピジョットV,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10112.jpg
113/100,s11,SR,アクロマの実験,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10113.jpg
114/100,s11,SR,おじょうさま,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10114.jpg
115/100,s11,SR,ネジキ,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10115.jpg
116/100,s11,SR,メリッサ,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10116.jpg
072/071,s10b,SR,アローラナッシーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10072.jpg
073/071,s10b,SR,ミュウツーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10073.jpg
074/071,s10b,SR,ミュウツーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10074.jpg
075/071,s10b,SR,ローブシンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10075.jpg
076/071,s10b,SR,ローブシンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10076.jpg
077/071,s10b,SR,メルメタルV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10077.jpg
078/071,s10b,SR,カイリューV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10078.jpg
079/071,s10b,SR,ケッキングV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10079.jpg
080/071,s10b,SR,キャンデラ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10080.jpg
081/071,s10b,SR,スパーク,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10081.jpg
082/071,s10b,SR,博士の研究[ウィロー博士],https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10082.jpg
083/071,s10b,SR,ブランシェ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10083.jpg
078/071,s10a,SR,ヒスイマルマインV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10127.jpg
079/071,s10a,SR,ジバコイルV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10128.jpg
080/071,s10a,SR,ラブトロスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10129.jpg
081/071,s10a,SR,エルレイドV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10130.jpg
082/071,s10a,SR,ヒスイヌメルゴンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10131.jpg
083/071,s10a,SR,ヒスイゾロアークV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10132.jpg
084/071,s10a,SR,ウォロ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10133.jpg
085/071,s10a,SR,ススキ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10134.jpg
086/071,s10a,SR,ヒナツ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10135.jpg
087/071,s10a,SR,野盗三姉妹,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10136.jpg
068/067,s10d,SR,ヒスイドレディアV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10068.jpg
069/067,s10d,SR,ヒスイドレディアV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10069.jpg
070/067,s10d,SR,レントラーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10070.jpg
071/067,s10d,SR,ジラーチV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10071.jpg
072/067,s10d,SR,カイリキーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10072.jpg
073/067,s10d,SR,カイリキーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10073.jpg
074/067,s10d,SR,オリジンディアルガV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10074.jpg
075/067,s10d,SR,オリジンディアルガV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10075.jpg
076/067,s10d,SR,アヤシシV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10076.jpg
077/067,s10d,SR,セキ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10077.jpg
078/067,s10d,SR,ナタネの活気,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10078.jpg
079/067,s10d,SR,ペリーラ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10079.jpg
068/067,s10p,SR,スピアーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10068.jpg
069/067,s10p,SR,スピアーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10069.jpg
070/067,s10p,SR,オリジンパルキアV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10070.jpg
071/067,s10p,SR,オリジンパルキアV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10071.jpg
072/067,s10p,SR,ヒードランV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10072.jpg
073/067,s10p,SR,バサギリV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10073.jpg
074/067,s10p,SR,ヒスイオオニューラV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10074.jpg
075/067,s10p,SR,ヒスイオオニューラV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10075.jpg
076/067,s10p,SR,ヤレユータンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10076.jpg
077/067,s10p,SR,カイ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10077.jpg
078/067,s10p,SR,ザクロ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10078.jpg
079/067,s10p,SR,タイサイ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10079.jpg
074/067,s09a,SR,ビリジオンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10119.jpg
075/067,s09a,SR,スターミーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10120.jpg
076/067,s09a,SR,ヒスイバクフーンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10121.jpg
077/067,s09a,SR,ヒスイジュナイパーV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10122.jpg
078/067,s09a,SR,ヒスイダイケンキV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10123.jpg
079/067,s09a,SR,ガブリアスV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10124.jpg
080/067,s09a,SR,シマボシ,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10125.jpg
081/067,s09a,SR,ツツジ,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10126.jpg
082/067,s09a,SR,デンボク,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10127.jpg
101/100,s09,SR,シェイミV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10101.jpg
102/100,s09,SR,リザードンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10102.jpg
103/100,s09,SR,リザードンV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10103.jpg
104/100,s09,SR,ネオラントV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10104.jpg
105/100,s09,SR,ネオラントV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10105.jpg
106/100,s09,SR,ライチュウV,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10106.jpg
